0.52866,0.64747,0.59695,0.70482,0.50584,0.37738
0.52866,0.35762,0.30172,0.12958,0.50584,0.37738
0.41955,0.35762,0.30172,0.12958,0.31369,0.69662
0.41955,0.43089,0.82828,0.72454,0.31369,0.69662
0.52866,0.35762,0.30172,0.12958,0.50584,0.37738
0.52866,0.64747,0.59695,0.70482,0.50584,0.37738
0.52866,0.64747,0.59695,0.70482,0.50584,0.37738
0.52866,0.35762,0.59695,0.70482,0.75007,0.69662
0.52866,0.35762,0.30172,0.70482,0.50584,0.37738
0.52866,0.35762,0.59695,0.70482,0.75007,0.69662
0.52866,0.35762,0.30172,0.70482,0.50584,0.37738
0.41955,0.35762,0.30172,0.12958,0.31369,0.37738
0.52866,0.35762,0.30172,0.12958,0.31369,0.37738
0.41955,0.64747,0.59695,0.72454,0.31369,0.69662
0.52866,0.35762,0.30172,0.12958,0.50584,0.37738
0.52866,0.43089,0.30172,0.12958,0.31369,0.69662
0.52866,0.64747,0.30172,0.70482,0.75007,0.69662
0.52866,0.64747,0.82828,0.70482,0.50584,0.69662
0.41955,0.35762,0.59695,0.70482,0.50584,0.37738
0.41955,0.35762,0.59695,0.70482,0.50584,0.37738
0.41955,0.43089,0.30172,0.12958,0.50584,0.37738
0.41955,0.35762,0.59695,0.70482,0.50584,0.69662
0.41955,0.43089,0.82828,0.72454,0.31369,0.69662
0.41955,0.35762,0.30172,0.12958,0.50584,0.37738
0.41955,0.43089,0.82828,0.70482,0.50584,0.37738
0.41955,0.64747,0.82828,0.70482,0.50584,0.37738
0.41955,0.64747,0.59695,0.70482,0.75007,0.37738
0.41955,0.35762,0.30172,0.12958,0.31369,0.37738
0.41955,0.43089,0.82828,0.70482,0.50584,0.69662
0.52866,0.43089,0.82828,0.70482,0.75007,0.37738
0.41955,0.43089,0.82828,0.72454,0.50584,0.69662
0.41955,0.35762,0.59695,0.70482,0.75007,0.37738
0.41955,0.35762,0.30172,0.12958,0.50584,0.37738
0.41955,0.43089,0.30172,0.12958,0.31369,0.69662
0.52866,0.64747,0.82828,0.72454,0.31369,0.69662
0.41955,0.64747,0.59695,0.70482,0.50584,0.37738
0.52866,0.35762,0.30172,0.12958,0.50584,0.37738
0.41955,0.35762,0.59695,0.70482,0.75007,0.69662
0.41955,0.35762,0.30172,0.12958,0.50584,0.37738
