0.53099,0.83043,0.51422,0.68515,0.49459,0.36277
0.53099,0.36463,0.33827,0.22651,0.49459,0.38555
0.45989,0.33556,0.27,0.10314,0.33888,0.66273
0.45989,0.44992,0.83789,0.64255,0.33888,0.66273
0.53099,0.36463,0.33827,0.22651,0.5833,0.36277
0.53099,0.21559,0.51422,0.68515,0.49459,0.38555
0.53099,0.21559,0.51422,0.68515,0.49459,0.38555
0.5178,0.36463,0.7592,0.80487,0.76681,0.66273
0.53099,0.36463,0.33827,0.68515,0.49459,0.36277
0.53099,0.36463,0.51422,0.68515,0.76681,0.66273
0.53099,0.36463,0.33827,0.68515,0.49459,0.36277
0.21856,0.33556,0.33827,0.10314,0.33888,0.36277
0.5178,0.33556,0.27,0.10314,0.33888,0.36277
0.77252,0.83043,0.7592,0.80487,0.33888,0.66273
0.53099,0.33556,0.27,0.10314,0.49459,0.36277
0.5178,0.44992,0.26658,0.10314,0.13877,0.75416
0.53099,0.83043,0.33827,0.68515,0.76681,0.66273
0.53099,0.99019,0.83789,0.80487,0.5833,0.75416
0.43266,0.36463,0.7592,0.68515,0.49459,0.38555
0.43266,0.36463,0.51422,0.68515,0.49459,0.36277
0.45989,0.44992,0.26658,0.10314,0.13877,0.36277
0.45989,0.33556,0.7592,0.80487,0.5833,0.75416
0.21856,0.44992,0.83789,0.64255,0.33888,0.66273
0.45989,0.33556,0.27,0.10314,0.49459,0.36277
0.45989,0.44992,0.83789,0.80487,0.49459,0.36277
0.77252,0.83043,0.68057,0.68515,0.5833,0.36277
0.43266,0.21559,0.7592,0.68515,0.76681,0.36277
0.45989,0.36463,0.33827,0.10314,0.33888,0.36277
0.21856,0.44992,0.83789,0.68515,0.5833,0.75416
0.53099,0.44992,0.7592,0.68515,0.76681,0.65682
0.21856,0.44992,0.83789,0.80487,0.58015,0.75416
0.43266,0.21559,0.51422,0.68515,0.5833,0.36277
0.21856,0.36463,0.33827,0.10314,0.49459,0.36277
0.21856,0.33556,0.27,0.10314,0.33888,0.66273
0.53099,0.99019,0.83789,0.64255,0.33888,0.65682
0.77252,0.83043,0.51422,0.68515,0.49459,0.38555
0.53099,0.36463,0.27,0.22651,0.5833,0.36277
0.43266,0.21559,0.51422,0.68515,0.76681,0.66273
0.21856,0.33556,0.27,0.10314,0.49459,0.36277
