0.53099,0.83043,0.59695,0.68515,0.51789,0.36772
0.53099,0.36495,0.31938,0.22651,0.51789,0.36772
0.34707,0.35198,0.31938,0.10314,0.33888,0.66273
0.34707,0.45793,0.84674,0.64255,0.33888,0.66273
0.53099,0.36495,0.31938,0.22651,0.51789,0.36772
0.53099,0.21559,0.59695,0.68515,0.51789,0.36772
0.53099,0.21559,0.59695,0.68515,0.51789,0.36772
0.4753,0.36495,0.59695,0.80487,0.75007,0.66273
0.53099,0.36495,0.31938,0.68515,0.51789,0.36772
0.53099,0.36495,0.59695,0.68515,0.75007,0.66273
0.53099,0.36495,0.31938,0.68515,0.51789,0.36772
0.34707,0.35198,0.31938,0.10314,0.33888,0.36772
0.4753,0.35198,0.31938,0.10314,0.33888,0.36772
0.66582,0.83043,0.59695,0.80487,0.33888,0.66273
0.53099,0.36495,0.31938,0.10314,0.51789,0.36772
0.4753,0.45793,0.25935,0.10314,0.13877,0.75416
0.53099,0.83043,0.31938,0.68515,0.75007,0.66273
0.53099,0.99019,0.84674,0.80487,0.51789,0.75416
0.34707,0.36495,0.59695,0.68515,0.51789,0.36772
0.34707,0.36495,0.59695,0.68515,0.51789,0.36772
0.34707,0.45793,0.25935,0.10314,0.13877,0.36772
0.34707,0.35198,0.59695,0.80487,0.51789,0.75416
0.34707,0.45793,0.84674,0.64255,0.33888,0.66273
0.34707,0.35198,0.31938,0.10314,0.51789,0.36772
0.34707,0.35198,0.84674,0.80487,0.51789,0.36772
0.66582,0.83043,0.68057,0.68515,0.51789,0.36772
0.34707,0.21559,0.59695,0.68515,0.75007,0.36772
0.34707,0.36495,0.31938,0.10314,0.33888,0.36772
0.34707,0.45793,0.84674,0.68515,0.51789,0.75416
0.53099,0.45793,0.84674,0.68515,0.75007,0.65682
0.34707,0.35198,0.84674,0.80487,0.58015,0.75416
0.66582,0.21559,0.59695,0.68515,0.75007,0.36772
0.4753,0.36495,0.31938,0.10314,0.51789,0.36772
0.34707,0.35198,0.25935,0.10314,0.33888,0.66273
0.53099,0.99019,0.84674,0.64255,0.33888,0.65682
0.66582,0.83043,0.59695,0.68515,0.51789,0.36772
0.53099,0.36495,0.25935,0.22651,0.51789,0.36772
0.66582,0.21559,0.59695,0.68515,0.75007,0.66273
0.34707,0.35198,0.25935,0.10314,0.51789,0.36772
